E1 E2  0.75E1 0.25E2        0.625E1 0.375E2        0.5E1 0.5E2              0.375E1 0.625E2    0.25E1 0.75E2   (kJ/mol)
La Ce .23159822523437500000 .27895849269531250000 .29758375715625000000 .26268162802343750000 .22244665514062500000
La Pr .75026650617187500000 .89438568552343750000 .98807052065625000000 .89749781007031250000 .76291847285937500000
La Nd 1.39600096791406250000 1.68680211698046875000 1.88132861739062500000 1.71168670423828125000 1.44539315139843750000
La Pm 2.17758449645312500000 2.65941072378906250000 2.96702812390625000000 2.70922050996093750000 2.30642395035937500000
La Sm 3.08720293737500000000 3.77647586359375000000 4.21933695018750000000 3.86933297984375000000 3.28860639618750000000
La Eu 4.04220541692968750000 4.96594548448828125000 5.54049627614062500000 5.09316262579296875000 4.33488726513281250000
La Gd 5.09193468724218750000 6.27335838012890625000 6.99868527845312500000 6.44146940818359375000 5.49834106928906250000
La Tb 6.10947952764062500000 7.54481944813281250000 8.42414313181250000000 7.77352563117968750000 6.63901532370312500000
La Dy 7.29521087634375000000 9.02442156153125000000 10.07784567212500000000 9.33427742281250000000 8.00746589781250000000
La Ho 8.29314551706250000000 10.29217307265625000000 11.48774536406250000000 10.66227489021875000000 9.16996758425000000000
La Er 9.60591761300781250000 11.94010860394921875000 13.35175454582812500000 12.40478338023828125000 10.69553799033593750000
La Tm 11.04874412824218750000 13.75390813881640625000 15.40740828745312500000 14.33759988615234375000 12.39500679060156250000
La Yb 12.00387223728906250000 14.96484178919921875000 16.76256346676562500000 15.62963070676953125000 13.53414508346093750000
La Lu 13.62390443282031250000 16.98406461896484375000 19.05395515614062500000 17.80010857359765625000 15.45847795796093750000
Ce Pr .16926733215625000000 .21156929476562500000 .22018081187500000000 .20456357895312500000 .17513181940625000000
Ce Nd .54053140199218750000 .66352713597265625000 .73574271132812500000 .65305804580859375000 .54999986607031250000
Ce Pm 1.07920676925000000000 1.31919991609375000000 1.44886965275000000000 1.32656211200000000000 1.13755546381250000000
Ce Sm 1.75450456820312500000 2.12740684661718750000 2.37086829043750000000 2.15636808525781250000 1.81504260023437500000
Ce Eu 2.50050756835156250000 3.04757237054296875000 3.39075312114062500000 3.09864737389453125000 2.62761118161718750000
Ce Gd 3.33870918110156250000 4.09710576140234375000 4.54475138310937500000 4.17615317109765625000 3.52370737677343750000
Ce Tb 4.18146186321875000000 5.14274345862500000000 5.69943081331250000000 5.24638522581250000000 4.44364292181250000000
Ce Dy 5.18799776557812500000 6.39045137396093750000 7.08381489900000000000 6.53187162160156250000 5.56226125235937500000
Ce Ho 6.05323115307812500000 7.47111318911718750000 8.27808925828125000000 7.65810997053906250000 6.54028715670312500000
Ce Er 7.20072201246093750000 8.89268878350390625000 9.87256462057812500000 9.16066469471484375000 7.84206108285156250000
Ce Tm 8.47665718253906250000 10.49992225658984375000 11.65612600839062500000 10.83888262541015625000 9.30293394133593750000
Ce Yb 9.32267489824218750000 11.57403318597265625000 12.85738064992187500000 11.97152130983984375000 10.29039262072656250000
Ce Lu 10.77180996252343750000 13.40007949395703125000 14.90930509289062500000 13.91046761198046875000 11.98258803744531250000
Pr Nd .09576074711718750000 .12818407817578125000 .13812660129687500000 .12311018501171875000 .11260945672656250000
Pr Pm .38711440956250000000 .49220445404687500000 .54797430843750000000 .49386419910937500000 .41835256737500000000
Pr Sm .83965522289062500000 1.03821432744531250000 1.13221195437500000000 1.02686213886718750000 .88826450389062500000
Pr Eu 1.39586723660156250000 1.69424369021484375000 1.86298363489062500000 1.72199939850390625000 1.43690285392968750000
Pr Gd 2.05229148619531250000 2.49504873616796875000 2.75035734876562500000 2.51798478436328125000 2.10363508027343750000
Pr Tb 2.72031436328125000000 3.32097737307812500000 3.65704067453125000000 3.35457018651562500000 2.83805001606250000000
Pr Dy 3.54992579029687500000 4.34358554350781250000 4.78141457925000000000 4.42582066055468750000 3.74286725673437500000
Pr Ho 4.27356274120312500000 5.24096490291406250000 5.76807025543750000000 5.35298805449218750000 4.54657357479687500000
Pr Er 5.25323475083593750000 6.45899200464453125000 7.12796899926562500000 6.62379461848046875000 5.64194101425781250000
Pr Tm 6.36067544088281250000 7.83925554554296875000 8.66946235379687500000 8.05932795711328125000 6.87699091217968750000
Pr Yb 7.10900817586718750000 8.78412418620703125000 9.71396789854687500000 9.05162547432421875000 7.72824342935156250000
Pr Lu 8.41424424571093750000 10.40629464697265625000 11.51822687339062500000 10.74777888665234375000 9.20652002341406250000
Nd Pm .08478637000781250000 .11579290805859375000 .12014794414062500000 .11113641247265625000 .10537955636718750000
Nd Sm .33419711380468750000 .42823817264453125000 .44572051639062500000 .44293395169921875000 .37191816363281250000
Nd Eu .71406182995312500000 .89764384794531250000 .97923810075000000000 .88205122814843750000 .73873074470312500000
Nd Gd 1.20417970632812500000 1.49339038602343750000 1.61767918078125000000 1.46768915578906250000 1.25022594057812500000
Nd Tb 1.75031141469531250000 2.13994923362109375000 2.32933548798437500000 2.15347691478515625000 1.80673802930468750000
Nd Dy 2.42505623877343750000 2.96530741008203125000 3.24767948682812500000 2.99926131857421875000 2.53220968357031250000
Nd Ho 3.03397018339843750000 3.71816547320703125000 4.09532802717187500000 3.79388334241796875000 3.20732431985156250000
Nd Er 3.87221968918750000000 4.75410877837500000000 5.23305762884375000000 4.87399479784375000000 4.12727073568750000000
Nd Tm 4.84541916482812500000 5.96696573936718750000 6.57186148878125000000 6.12497482303906250000 5.19351725885937500000
Nd Yb 5.50948681528125000000 6.80165864859375000000 7.48910528093750000000 6.98422158065625000000 5.93882627143750000000
